source,track_uri,track_name,artist_name,artist_popularity,artist_genres,album,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
recently_played,spotify:track:4R8VBRb5nKbEfi1EIA2B7p,KTMBK,Zaeden,54,"['desi pop', 'hindi indie', 'indian edm']",Genesis 1:1,55,0.898,0.435,6,-8.834,1,0.0489,0.555,0,0.139,0.836,115.034,audio_features,4R8VBRb5nKbEfi1EIA2B7p,spotify:track:4R8VBRb5nKbEfi1EIA2B7p,https://api.spotify.com/v1/tracks/4R8VBRb5nKbEfi1EIA2B7p,https://api.spotify.com/v1/audio-analysis/4R8VBRb5nKbEfi1EIA2B7p,154435,4
recently_played,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",Darshan Raval,75,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",49,0.537,0.604,10,-7.576,1,0.054,0.757,0,0.322,0.41,173.915,audio_features,3jyqXdAjwqO3gFtjnYrbq9,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/tracks/3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/audio-analysis/3jyqXdAjwqO3gFtjnYrbq9,155172,4
recently_played,spotify:track:3g5JKHCtMyjEXJY2ZotLoA,Sahiba,Romy,61,"['desi pop', 'modern bollywood']",Phillauri,34,0.653,0.563,4,-5.803,1,0.053,0.45,0,0.191,0.563,160.903,audio_features,3g5JKHCtMyjEXJY2ZotLoA,spotify:track:3g5JKHCtMyjEXJY2ZotLoA,https://api.spotify.com/v1/tracks/3g5JKHCtMyjEXJY2ZotLoA,https://api.spotify.com/v1/audio-analysis/3g5JKHCtMyjEXJY2ZotLoA,329375,4
recently_played,spotify:track:6oN9LAY3Vzl6jLP6L75ka6,You Know I'm No Good - The Voice Performance,Loren Allred,57,"['deep talent show', 'hollywood', 'movie tunes']",You Know I'm No Good (The Voice Performance),17,0.725,0.811,2,-5.77,1,0.0319,0.0179,0.000169,0.115,0.494,105.033,audio_features,6oN9LAY3Vzl6jLP6L75ka6,spotify:track:6oN9LAY3Vzl6jLP6L75ka6,https://api.spotify.com/v1/tracks/6oN9LAY3Vzl6jLP6L75ka6,https://api.spotify.com/v1/audio-analysis/6oN9LAY3Vzl6jLP6L75ka6,211507,4
recently_played,spotify:track:6n8TMVyFKoUmDc4apxceRD,Breaking the Habit,Linkin Park,84,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Meteora,62,0.58,0.865,4,-4.359,0,0.0313,0.105,0,0.106,0.587,100.016,audio_features,6n8TMVyFKoUmDc4apxceRD,spotify:track:6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/audio-analysis/6n8TMVyFKoUmDc4apxceRD,196133,4
recently_played,spotify:track:2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,84,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Meteora,80,0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,187520,4
recently_played,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,Pasoori,Shae Gill,53,['pakistani pop'],Pasoori,64,0.714,0.596,11,-6.206,0,0.043,0.0657,0,0.0625,0.669,91.991,audio_features,7lvDsmTRXFE3dK4OjvRiWB,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/tracks/7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/audio-analysis/7lvDsmTRXFE3dK4OjvRiWB,224147,4
recently_played,spotify:track:4ynrGpHy0cTZPRBJrhIHNP,Tere Bin,Rabbi Shergill,47,"['filmi', 'modern bollywood', 'sufi']",Rabbi,59,0.712,0.87,3,-7.1,1,0.0553,0.659,7.55E-05,0.161,0.873,104.039,audio_features,4ynrGpHy0cTZPRBJrhIHNP,spotify:track:4ynrGpHy0cTZPRBJrhIHNP,https://api.spotify.com/v1/tracks/4ynrGpHy0cTZPRBJrhIHNP,https://api.spotify.com/v1/audio-analysis/4ynrGpHy0cTZPRBJrhIHNP,322701,4
recently_played,spotify:track:4icX2FGsA6UolG5jtkKloB,Sun Le Re (Reprise),Papon,60,"['filmi', 'indian folk', 'modern bollywood']",Madras Cafe,15,0.534,0.672,2,-6.966,1,0.0317,0.0952,3.44E-06,0.137,0.232,136.018,audio_features,4icX2FGsA6UolG5jtkKloB,spotify:track:4icX2FGsA6UolG5jtkKloB,https://api.spotify.com/v1/tracks/4icX2FGsA6UolG5jtkKloB,https://api.spotify.com/v1/audio-analysis/4icX2FGsA6UolG5jtkKloB,238288,4
recently_played,spotify:track:1KvQB9mq26R4NnbBKL2Ztl,Qasam Kha Li,Papon,60,"['filmi', 'indian folk', 'modern bollywood']",Bhavesh Joshi Superhero (Original Motion Picture Sondtrack),20,0.656,0.681,1,-6.047,0,0.0229,0.509,0.000701,0.0979,0.467,103.969,audio_features,1KvQB9mq26R4NnbBKL2Ztl,spotify:track:1KvQB9mq26R4NnbBKL2Ztl,https://api.spotify.com/v1/tracks/1KvQB9mq26R4NnbBKL2Ztl,https://api.spotify.com/v1/audio-analysis/1KvQB9mq26R4NnbBKL2Ztl,267260,4
recently_played,spotify:track:4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,83,['pop'],Songs About Jane: 10th Anniversary Edition,75,0.651,0.663,0,-5.569,0,0.0281,0.228,0,0.0994,0.465,102,audio_features,4llK75pXNWZz6KAho2Gp16,spotify:track:4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,259453,4
recently_played,spotify:track:0tuyEYTaqLxE41yGHSsXjy,Won't Go Home Without You,Maroon 5,83,['pop'],It Won't Be Soon Before Long.,56,0.738,0.614,3,-3.761,1,0.0318,0.0151,0,0.104,0.413,110.021,audio_features,0tuyEYTaqLxE41yGHSsXjy,spotify:track:0tuyEYTaqLxE41yGHSsXjy,https://api.spotify.com/v1/tracks/0tuyEYTaqLxE41yGHSsXjy,https://api.spotify.com/v1/audio-analysis/0tuyEYTaqLxE41yGHSsXjy,231173,4
recently_played,spotify:track:3yHyiUDJdz02FZ6jfUbsmY,"Satranga (From ""ANIMAL"")",Arijit Singh,88,"['filmi', 'modern bollywood']","Satranga (From ""ANIMAL"")",76,0.273,0.405,0,-5.81,1,0.0298,0.735,0,0.189,0.534,89.48,audio_features,3yHyiUDJdz02FZ6jfUbsmY,spotify:track:3yHyiUDJdz02FZ6jfUbsmY,https://api.spotify.com/v1/tracks/3yHyiUDJdz02FZ6jfUbsmY,https://api.spotify.com/v1/audio-analysis/3yHyiUDJdz02FZ6jfUbsmY,271169,3
recently_played,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",Darshan Raval,75,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",49,0.537,0.604,10,-7.576,1,0.054,0.757,0,0.322,0.41,173.915,audio_features,3jyqXdAjwqO3gFtjnYrbq9,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/tracks/3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/audio-analysis/3jyqXdAjwqO3gFtjnYrbq9,155172,4
recently_played,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",Darshan Raval,75,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",49,0.537,0.604,10,-7.576,1,0.054,0.757,0,0.322,0.41,173.915,audio_features,3jyqXdAjwqO3gFtjnYrbq9,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/tracks/3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/audio-analysis/3jyqXdAjwqO3gFtjnYrbq9,155172,4
recently_played,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",Darshan Raval,75,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",49,0.537,0.604,10,-7.576,1,0.054,0.757,0,0.322,0.41,173.915,audio_features,3jyqXdAjwqO3gFtjnYrbq9,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/tracks/3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/audio-analysis/3jyqXdAjwqO3gFtjnYrbq9,155172,4
recently_played,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",Darshan Raval,75,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",49,0.537,0.604,10,-7.576,1,0.054,0.757,0,0.322,0.41,173.915,audio_features,3jyqXdAjwqO3gFtjnYrbq9,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/tracks/3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/audio-analysis/3jyqXdAjwqO3gFtjnYrbq9,155172,4
recently_played,spotify:track:6zCQF5tu7HVwU9shhKqiuF,Khamoshiyan,Jeet Gannguli,65,"['filmi', 'modern bollywood', 'west bengali pop']",Khamoshiyan (Original Motion Picture Soundtrack),60,0.527,0.521,2,-6.837,0,0.0272,0.631,0,0.158,0.266,143.892,audio_features,6zCQF5tu7HVwU9shhKqiuF,spotify:track:6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/tracks/6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/audio-analysis/6zCQF5tu7HVwU9shhKqiuF,335710,3
recently_played,spotify:track:6zCQF5tu7HVwU9shhKqiuF,Khamoshiyan,Jeet Gannguli,65,"['filmi', 'modern bollywood', 'west bengali pop']",Khamoshiyan (Original Motion Picture Soundtrack),60,0.527,0.521,2,-6.837,0,0.0272,0.631,0,0.158,0.266,143.892,audio_features,6zCQF5tu7HVwU9shhKqiuF,spotify:track:6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/tracks/6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/audio-analysis/6zCQF5tu7HVwU9shhKqiuF,335710,3
recently_played,spotify:track:6zCQF5tu7HVwU9shhKqiuF,Khamoshiyan,Jeet Gannguli,65,"['filmi', 'modern bollywood', 'west bengali pop']",Khamoshiyan (Original Motion Picture Soundtrack),60,0.527,0.521,2,-6.837,0,0.0272,0.631,0,0.158,0.266,143.892,audio_features,6zCQF5tu7HVwU9shhKqiuF,spotify:track:6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/tracks/6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/audio-analysis/6zCQF5tu7HVwU9shhKqiuF,335710,3
liked,spotify:track:5PvkALN63JsKpLL6uRxtZn,Careless,Ella Eyre,66,"['dance pop', 'talent show', 'uk dance', 'uk pop']",Careless,18,0.637,0.612,5,-6.22,0,0.058,0.0229,0,0.353,0.508,103.104,audio_features,5PvkALN63JsKpLL6uRxtZn,spotify:track:5PvkALN63JsKpLL6uRxtZn,https://api.spotify.com/v1/tracks/5PvkALN63JsKpLL6uRxtZn,https://api.spotify.com/v1/audio-analysis/5PvkALN63JsKpLL6uRxtZn,168937,4
liked,spotify:track:4icX2FGsA6UolG5jtkKloB,Sun Le Re (Reprise),Papon,60,"['filmi', 'indian folk', 'modern bollywood']",Madras Cafe,15,0.534,0.672,2,-6.966,1,0.0317,0.0952,3.44E-06,0.137,0.232,136.018,audio_features,4icX2FGsA6UolG5jtkKloB,spotify:track:4icX2FGsA6UolG5jtkKloB,https://api.spotify.com/v1/tracks/4icX2FGsA6UolG5jtkKloB,https://api.spotify.com/v1/audio-analysis/4icX2FGsA6UolG5jtkKloB,238288,4
liked,spotify:track:4u0bxcT1JcNtLqzazzg543,Sun Le Re,Papon,60,"['filmi', 'indian folk', 'modern bollywood']",Madras Cafe,30,0.561,0.56,2,-6.03,1,0.0325,0.573,1.36E-05,0.12,0.212,120.008,audio_features,4u0bxcT1JcNtLqzazzg543,spotify:track:4u0bxcT1JcNtLqzazzg543,https://api.spotify.com/v1/tracks/4u0bxcT1JcNtLqzazzg543,https://api.spotify.com/v1/audio-analysis/4u0bxcT1JcNtLqzazzg543,311006,4
liked,spotify:track:5hTRhSAP11DXrNas4FUiY1,Shirt Da Button,Sonu Nigam,74,"['filmi', 'modern bollywood']",Kyaa Super Kool Hain Hum,38,0.658,0.767,0,-5.477,1,0.151,0.451,0,0.551,0.762,89.985,audio_features,5hTRhSAP11DXrNas4FUiY1,spotify:track:5hTRhSAP11DXrNas4FUiY1,https://api.spotify.com/v1/tracks/5hTRhSAP11DXrNas4FUiY1,https://api.spotify.com/v1/audio-analysis/5hTRhSAP11DXrNas4FUiY1,408063,4
liked,spotify:track:5h4HUJcttHP0EuMLLdfXyO,Thodi Der,Farhan Saeed,45,"['classic pakistani pop', 'pakistani pop', 'sufi']",Half Girlfriend (Original Motion Picture Soundtrack),50,0.517,0.456,9,-6.544,1,0.0294,0.898,2.25E-05,0.0835,0.43,89.98,audio_features,5h4HUJcttHP0EuMLLdfXyO,spotify:track:5h4HUJcttHP0EuMLLdfXyO,https://api.spotify.com/v1/tracks/5h4HUJcttHP0EuMLLdfXyO,https://api.spotify.com/v1/audio-analysis/5h4HUJcttHP0EuMLLdfXyO,296377,4
liked,spotify:track:3jtKSUiVDowKNBqVQbWaig,Iktara,Amit Trivedi,66,"['filmi', 'modern bollywood']",Wake Up Sid (Original Motion Picture Soundtrack),47,0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,audio_features,3jtKSUiVDowKNBqVQbWaig,spotify:track:3jtKSUiVDowKNBqVQbWaig,https://api.spotify.com/v1/tracks/3jtKSUiVDowKNBqVQbWaig,https://api.spotify.com/v1/audio-analysis/3jtKSUiVDowKNBqVQbWaig,253773,4
liked,spotify:track:5sUSbJo0brScvv48ZZ1HrQ,O'Meri Laila,Atif Aslam,75,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']",Laila Majnu (Original Motion Picture Soundtrack),53,0.575,0.81,8,-4.8,1,0.0525,0.158,0,0.25,0.751,160.098,audio_features,5sUSbJo0brScvv48ZZ1HrQ,spotify:track:5sUSbJo0brScvv48ZZ1HrQ,https://api.spotify.com/v1/tracks/5sUSbJo0brScvv48ZZ1HrQ,https://api.spotify.com/v1/audio-analysis/5sUSbJo0brScvv48ZZ1HrQ,281856,3
liked,spotify:track:2QY6SJXVnBFaqxOZhC1Fuu,Kamli,Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Dhoom:3,51,0.619,0.925,7,-6.215,0,0.103,0.162,0,0.255,0.738,175.117,audio_features,2QY6SJXVnBFaqxOZhC1Fuu,spotify:track:2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/tracks/2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/audio-analysis/2QY6SJXVnBFaqxOZhC1Fuu,235102,4
liked,spotify:track:2JyPZNIsrL1xIoLZaqcqr1,Husn Hai Suhana,Chandana Dixit,48,[],Coolie No.1 (Original Motion Picture Soundtrack),58,0.741,0.884,1,-11.863,1,0.0554,0.161,0.000303,0.211,0.772,126.989,audio_features,2JyPZNIsrL1xIoLZaqcqr1,spotify:track:2JyPZNIsrL1xIoLZaqcqr1,https://api.spotify.com/v1/tracks/2JyPZNIsrL1xIoLZaqcqr1,https://api.spotify.com/v1/audio-analysis/2JyPZNIsrL1xIoLZaqcqr1,358267,4
liked,spotify:track:1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,73,"['pop', 'uk dance', 'uk funky']",Symphony (feat. Zara Larsson),67,0.707,0.629,0,-4.581,0,0.0563,0.259,1.60E-05,0.138,0.457,122.863,audio_features,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459,4
liked,spotify:track:17cYtwy8kdB6e6b2EBTn4M,Jaan 'Nisaar,Arijit Singh,88,"['filmi', 'modern bollywood']",Kedarnath (Original Motion Picture Soundtrack),49,0.481,0.392,4,-8.2,1,0.0246,0.478,0,0.122,0.257,91.793,audio_features,17cYtwy8kdB6e6b2EBTn4M,spotify:track:17cYtwy8kdB6e6b2EBTn4M,https://api.spotify.com/v1/tracks/17cYtwy8kdB6e6b2EBTn4M,https://api.spotify.com/v1/audio-analysis/17cYtwy8kdB6e6b2EBTn4M,238370,4
liked,spotify:track:5h6uvaNkmWjaRqFgIgs9Nf,Naina,Vishal-Shekhar,73,"['filmi', 'modern bollywood']",Gori Tere Pyaar Mein (Original Motion Picture Soundtrack),29,0.617,0.776,0,-4.846,1,0.0381,0.313,0,0.086,0.532,133.795,audio_features,5h6uvaNkmWjaRqFgIgs9Nf,spotify:track:5h6uvaNkmWjaRqFgIgs9Nf,https://api.spotify.com/v1/tracks/5h6uvaNkmWjaRqFgIgs9Nf,https://api.spotify.com/v1/audio-analysis/5h6uvaNkmWjaRqFgIgs9Nf,318827,4
liked,spotify:track:6nCEAr6i6CywjuBiI96kPs,Tere Mohalle,Mamta Sharma,57,"['filmi', 'modern bollywood']",Besharam,37,0.827,0.896,8,-5.532,1,0.112,0.127,0,0.0419,0.872,127.976,audio_features,6nCEAr6i6CywjuBiI96kPs,spotify:track:6nCEAr6i6CywjuBiI96kPs,https://api.spotify.com/v1/tracks/6nCEAr6i6CywjuBiI96kPs,https://api.spotify.com/v1/audio-analysis/6nCEAr6i6CywjuBiI96kPs,270747,4
liked,spotify:track:0x4ep73GsOujupPBVjwHgb,"Teri Bindiya Re (From ""Abhimaan"")",Lata Mangeshkar,73,"['classic bollywood', 'filmi', 'lata']",Diamonds Forever - Lata Mangeshkar,29,0.533,0.378,0,-10.629,1,0.0285,0.979,0.0179,0.0877,0.683,92.697,audio_features,0x4ep73GsOujupPBVjwHgb,spotify:track:0x4ep73GsOujupPBVjwHgb,https://api.spotify.com/v1/tracks/0x4ep73GsOujupPBVjwHgb,https://api.spotify.com/v1/audio-analysis/0x4ep73GsOujupPBVjwHgb,272373,3
liked,spotify:track:7fyiYhn7STpHvT5g0lbncC,Ik Vaari Aa,Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Raabta,61,0.512,0.752,4,-4.857,0,0.0534,0.305,0,0.708,0.428,127.965,audio_features,7fyiYhn7STpHvT5g0lbncC,spotify:track:7fyiYhn7STpHvT5g0lbncC,https://api.spotify.com/v1/tracks/7fyiYhn7STpHvT5g0lbncC,https://api.spotify.com/v1/audio-analysis/7fyiYhn7STpHvT5g0lbncC,274687,4
liked,spotify:track:6riCsiX9csuomBYnenrtGd,Saadi Galli Aaja,Rochak Kohli,68,"['desi pop', 'modern bollywood']",Nautanki Saala !,54,0.739,0.836,2,-5.155,1,0.0325,0.195,3.64E-06,0.197,0.677,109.011,audio_features,6riCsiX9csuomBYnenrtGd,spotify:track:6riCsiX9csuomBYnenrtGd,https://api.spotify.com/v1/tracks/6riCsiX9csuomBYnenrtGd,https://api.spotify.com/v1/audio-analysis/6riCsiX9csuomBYnenrtGd,253417,4
liked,spotify:track:1VbiENVGHwF5Y70Ywotwe1,Don't Look Back (feat. Kotomi & Ryan Elder) [From Rick and Morty: Season 4],Rick and Morty,45,[],Don't Look Back (feat. Kotomi & Ryan Elder) [From Rick and Morty: Season 4],46,0.595,0.396,0,-16.103,1,0.0344,0.688,0.275,0.132,0.22,100.018,audio_features,1VbiENVGHwF5Y70Ywotwe1,spotify:track:1VbiENVGHwF5Y70Ywotwe1,https://api.spotify.com/v1/tracks/1VbiENVGHwF5Y70Ywotwe1,https://api.spotify.com/v1/audio-analysis/1VbiENVGHwF5Y70Ywotwe1,207000,4
liked,spotify:track:7IEww1rwWe1scos6rarOYh,Awari,Adnan Dhool,46,['pakistani pop'],Ek Villain,53,0.322,0.515,3,-6.908,0,0.0341,0.668,5.01E-06,0.0907,0.16,149.912,audio_features,7IEww1rwWe1scos6rarOYh,spotify:track:7IEww1rwWe1scos6rarOYh,https://api.spotify.com/v1/tracks/7IEww1rwWe1scos6rarOYh,https://api.spotify.com/v1/audio-analysis/7IEww1rwWe1scos6rarOYh,320757,3
liked,spotify:track:6oN9LAY3Vzl6jLP6L75ka6,You Know I'm No Good - The Voice Performance,Loren Allred,57,"['deep talent show', 'hollywood', 'movie tunes']",You Know I'm No Good (The Voice Performance),17,0.725,0.811,2,-5.77,1,0.0319,0.0179,0.000169,0.115,0.494,105.033,audio_features,6oN9LAY3Vzl6jLP6L75ka6,spotify:track:6oN9LAY3Vzl6jLP6L75ka6,https://api.spotify.com/v1/tracks/6oN9LAY3Vzl6jLP6L75ka6,https://api.spotify.com/v1/audio-analysis/6oN9LAY3Vzl6jLP6L75ka6,211507,4
liked,spotify:track:5ptaEkYtP5ut5H8R7JROhp,"Phir Le Aya Dil (From ""Barfi!"")",Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Best of Me Shafqat Amanat Ali,12,0.442,0.489,9,-8.404,1,0.0424,0.742,0,0.11,0.481,80.86,audio_features,5ptaEkYtP5ut5H8R7JROhp,spotify:track:5ptaEkYtP5ut5H8R7JROhp,https://api.spotify.com/v1/tracks/5ptaEkYtP5ut5H8R7JROhp,https://api.spotify.com/v1/audio-analysis/5ptaEkYtP5ut5H8R7JROhp,304133,4
liked,spotify:track:5m2MS952ftWD4N7Idcyh7c,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",Amit Trivedi,66,"['filmi', 'modern bollywood']","Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",37,0.436,0.532,4,-7.02,1,0.0509,0.291,0,0.102,0.604,188.011,audio_features,5m2MS952ftWD4N7Idcyh7c,spotify:track:5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/tracks/5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/audio-analysis/5m2MS952ftWD4N7Idcyh7c,201300,4
liked,spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,A.R. Rahman,77,['filmi'],OK Jaanu (Original Motion Picture Soundtrack),26,0.749,0.695,8,-6.429,1,0.065,0.0222,1.64E-05,0.138,0.686,129.97,audio_features,0tUsMZCtbfGwAvRw1NpsJF,spotify:track:0tUsMZCtbfGwAvRw1NpsJF,https://api.spotify.com/v1/tracks/0tUsMZCtbfGwAvRw1NpsJF,https://api.spotify.com/v1/audio-analysis/0tUsMZCtbfGwAvRw1NpsJF,347889,4
liked,spotify:track:0SWGLSAide4VLLrnTAfZA1,Minns det bästa,estraden,53,['swedish pop'],Mellan hägg och syrén,25,0.748,0.603,0,-7.243,1,0.0336,0.401,2.05E-05,0.0731,0.288,115.007,audio_features,0SWGLSAide4VLLrnTAfZA1,spotify:track:0SWGLSAide4VLLrnTAfZA1,https://api.spotify.com/v1/tracks/0SWGLSAide4VLLrnTAfZA1,https://api.spotify.com/v1/audio-analysis/0SWGLSAide4VLLrnTAfZA1,237083,4
liked,spotify:track:0iEdt7cayQ2XbicDeWFztj,Khwaab,Anumita Nadesan,43,"['desi pop', 'indian indie', 'indian singer-songwriter']",Khwaab,49,0.676,0.376,2,-11.282,1,0.0351,0.887,0.000183,0.0853,0.226,113.948,audio_features,0iEdt7cayQ2XbicDeWFztj,spotify:track:0iEdt7cayQ2XbicDeWFztj,https://api.spotify.com/v1/tracks/0iEdt7cayQ2XbicDeWFztj,https://api.spotify.com/v1/audio-analysis/0iEdt7cayQ2XbicDeWFztj,178421,4
liked,spotify:track:3g5JKHCtMyjEXJY2ZotLoA,Sahiba,Romy,61,"['desi pop', 'modern bollywood']",Phillauri,34,0.653,0.563,4,-5.803,1,0.053,0.45,0,0.191,0.563,160.903,audio_features,3g5JKHCtMyjEXJY2ZotLoA,spotify:track:3g5JKHCtMyjEXJY2ZotLoA,https://api.spotify.com/v1/tracks/3g5JKHCtMyjEXJY2ZotLoA,https://api.spotify.com/v1/audio-analysis/3g5JKHCtMyjEXJY2ZotLoA,329375,4
liked,spotify:track:6gHVMInOPMsA4ujf0nWHSt,Ishq Di Baajiyaan,Shankar-Ehsaan-Loy,68,"['filmi', 'modern bollywood']",Soorma (Original Motion Picture Soundtrack),53,0.722,0.609,7,-7.218,1,0.0473,0.0233,0.000247,0.113,0.807,154.967,audio_features,6gHVMInOPMsA4ujf0nWHSt,spotify:track:6gHVMInOPMsA4ujf0nWHSt,https://api.spotify.com/v1/tracks/6gHVMInOPMsA4ujf0nWHSt,https://api.spotify.com/v1/audio-analysis/6gHVMInOPMsA4ujf0nWHSt,287134,4
liked,spotify:track:7Esjmr77c4SU5IlMtym7Ho,Khabar Nahi,Vishal-Shekhar,73,"['filmi', 'modern bollywood']",Dostana (Original Motion Picture Soundtrack),48,0.622,0.758,7,-6.641,1,0.11,0.153,0,0.0622,0.436,90.951,audio_features,7Esjmr77c4SU5IlMtym7Ho,spotify:track:7Esjmr77c4SU5IlMtym7Ho,https://api.spotify.com/v1/tracks/7Esjmr77c4SU5IlMtym7Ho,https://api.spotify.com/v1/audio-analysis/7Esjmr77c4SU5IlMtym7Ho,259120,4
liked,spotify:track:1rsHGOqu5MSWTc4Ios6LwD,Saawariya Reprise,Monty Sharma,51,"['filmi', 'modern bollywood']",Saawariya (Original Motion Picture Soundtrack),25,0.36,0.565,9,-7.385,1,0.0447,0.657,0,0.654,0.527,100.679,audio_features,1rsHGOqu5MSWTc4Ios6LwD,spotify:track:1rsHGOqu5MSWTc4Ios6LwD,https://api.spotify.com/v1/tracks/1rsHGOqu5MSWTc4Ios6LwD,https://api.spotify.com/v1/audio-analysis/1rsHGOqu5MSWTc4Ios6LwD,186227,4
liked,spotify:track:4Hv055xg1SZZgwwGBx8Cr5,"Rasiya (From ""Brahmastra"")",Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']","Rasiya (From ""Brahmastra"")",54,0.54,0.796,4,-7.538,1,0.0521,0.371,0.00165,0.11,0.636,78.99,audio_features,4Hv055xg1SZZgwwGBx8Cr5,spotify:track:4Hv055xg1SZZgwwGBx8Cr5,https://api.spotify.com/v1/tracks/4Hv055xg1SZZgwwGBx8Cr5,https://api.spotify.com/v1/audio-analysis/4Hv055xg1SZZgwwGBx8Cr5,265063,4
